date,humidity,temperature,station_name
2025-12-02 13:00,34,6.4,군산
2025-12-02 14:00,32,6.6,군산
2025-12-02 15:00,33,6.2,군산
2025-12-02 16:00,41,5.5,군산
2025-12-02 17:00,52,3.6,군산
2025-12-02 18:00,53,2.8,군산
2025-12-02 19:00,57,1.4,군산
2025-12-02 20:00,59,0.8,군산
2025-12-02 21:00,63,1.1,군산
2025-12-02 22:00,63,1.2,군산
2025-12-02 23:00,70,1.0,군산
2025-12-01 00:00,84,8.4,대구
2025-12-01 01:00,87,8.0,대구
2025-12-01 02:00,88,8.0,대구
2025-12-01 03:00,89,7.9,대구
2025-12-01 04:00,93,7.1,대구
2025-12-01 05:00,92,7.0,대구
2025-12-01 06:00,92,6.7,대구
2025-12-01 07:00,92,6.0,대구
2025-12-01 08:00,82,8.7,대구
2025-12-01 09:00,54,10.3,대구
2025-12-01 10:00,21,12.0,대구
2025-12-01 11:00,18,12.3,대구
2025-12-01 12:00,15,13.0,대구
2025-12-01 13:00,16,14.3,대구
2025-12-01 14:00,17,13.8,대구
2025-12-01 15:00,17,13.7,대구
2025-12-01 16:00,18,13.2,대구
2025-12-01 17:00,21,11.9,대구
2025-12-01 18:00,24,10.6,대구
2025-12-01 19:00,32,8.3,대구
2025-12-01 20:00,38,6.7,대구
2025-12-01 21:00,42,5.4,대구
2025-12-01 22:00,49,4.5,대구
2025-12-01 23:00,51,3.5,대구
2025-12-02 00:00,55,3.0,대구
2025-12-02 01:00,62,1.8,대구
2025-12-02 02:00,56,2.2,대구
2025-12-02 03:00,35,5.3,대구
2025-12-02 04:00,36,5.1,대구
2025-12-02 05:00,44,5.0,대구
2025-12-02 06:00,45,4.8,대구
2025-12-02 07:00,41,4.7,대구
2025-12-02 08:00,36,4.8,대구
2025-12-02 09:00,37,5.0,대구
2025-12-02 10:00,34,6.1,대구
2025-12-02 11:00,24,7.7,대구
2025-12-02 12:00,20,8.7,대구
2025-12-02 13:00,21,9.3,대구
2025-12-02 14:00,24,8.9,대구
2025-12-02 15:00,23,9.3,대구
2025-12-02 16:00,25,8.4,대구
2025-12-02 17:00,29,7.1,대구
2025-12-02 18:00,29,6.3,대구
2025-12-02 19:00,28,5.5,대구
2025-12-02 20:00,29,4.4,대구
2025-12-02 21:00,27,3.4,대구
2025-12-02 22:00,27,2.6,대구
2025-12-02 23:00,32,1.9,대구
2025-12-01 00:00,76,12.3,전주
2025-12-01 01:00,79,12.7,전주
2025-12-01 02:00,83,12.8,전주
2025-12-01 03:00,85,11.8,전주
2025-12-01 04:00,84,10.4,전주
2025-12-01 05:00,83,10.0,전주
2025-12-01 06:00,83,8.9,전주
2025-12-01 07:00,57,7.6,전주
2025-12-01 08:00,58,6.5,전주
2025-12-01 09:00,53,8.1,전주
2025-12-01 10:00,44,9.7,전주
2025-12-01 11:00,45,10.7,전주
2025-12-01 12:00,38,11.2,전주
2025-12-01 13:00,37,12.2,전주
2025-12-01 14:00,31,12.3,전주
2025-12-01 15:00,38,12.5,전주
2025-12-01 16:00,44,11.2,전주
2025-12-01 17:00,53,9.5,전주
2025-12-01 18:00,57,8.1,전주
2025-12-01 19:00,58,7.2,전주
2025-12-01 20:00,56,6.3,전주
2025-12-01 21:00,58,5.4,전주
2025-12-01 22:00,63,4.0,전주
2025-12-01 23:00,64,3.4,전주
2025-12-02 00:00,62,3.5,전주
2025-12-02 01:00,60,3.7,전주
2025-12-02 02:00,71,2.4,전주
2025-12-02 03:00,71,2.6,전주
2025-12-02 04:00,72,2.2,전주
2025-12-02 05:00,69,2.4,전주
2025-12-02 06:00,70,2.1,전주
2025-12-02 07:00,71,2.2,전주
2025-12-02 08:00,60,2.5,전주
2025-12-02 09:00,54,4.3,전주
2025-12-02 10:00,45,5.6,전주
2025-12-02 11:00,37,6.9,전주
2025-12-02 12:00,36,7.2,전주
2025-12-02 13:00,31,7.3,전주
2025-12-02 14:00,32,7.6,전주
2025-12-02 15:00,30,6.9,전주
2025-12-02 16:00,32,6.1,전주
2025-12-02 17:00,37,4.0,전주
2025-12-02 18:00,42,2.3,전주
2025-12-02 19:00,48,1.6,전주
2025-12-02 20:00,53,0.7,전주
2025-12-02 21:00,53,1.0,전주
2025-12-02 22:00,56,0.6,전주
2025-12-02 23:00,58,0.7,전주
2025-12-01 00:00,60,15.1,울산
2025-12-01 01:00,61,14.7,울산
2025-12-01 02:00,61,14.4,울산
2025-12-01 03:00,59,13.9,울산
2025-12-01 04:00,62,12.7,울산
2025-12-01 05:00,59,12.9,울산
2025-12-01 06:00,63,11.4,울산
2025-12-01 07:00,67,10.5,울산
2025-12-01 08:00,64,11.1,울산
2025-12-01 09:00,56,13.2,울산
2025-12-01 10:00,60,12.6,울산
2025-12-01 11:00,53,12.9,울산
2025-12-01 12:00,28,13.8,울산
2025-12-01 13:00,30,14.0,울산
2025-12-01 14:00,20,14.6,울산
2025-12-01 15:00,12,14.6,울산
2025-12-01 16:00,13,13.9,울산
2025-12-01 17:00,19,11.8,울산
2025-12-01 18:00,22,10.2,울산
2025-12-01 19:00,25,9.4,울산
2025-12-01 20:00,28,8.7,울산
2025-12-01 21:00,30,8.4,울산
2025-12-01 22:00,31,8.2,울산
2025-12-01 23:00,34,7.3,울산
2025-12-02 00:00,35,7.1,울산
2025-12-02 01:00,36,6.3,울산
2025-12-02 02:00,37,5.9,울산
2025-12-02 03:00,36,5.6,울산
2025-12-02 04:00,38,5.1,울산
2025-12-02 05:00,37,5.0,울산
2025-12-02 06:00,37,4.9,울산
2025-12-02 07:00,39,4.8,울산
2025-12-02 08:00,40,5.0,울산
2025-12-02 09:00,36,5.6,울산
2025-12-02 10:00,25,7.2,울산
2025-12-02 11:00,23,7.7,울산
2025-12-02 12:00,23,8.2,울산
2025-12-02 13:00,24,9.4,울산
2025-12-02 14:00,21,9.5,울산
2025-12-02 15:00,21,9.4,울산
2025-12-02 16:00,22,8.6,울산
2025-12-02 17:00,25,7.4,울산
2025-12-02 18:00,29,6.0,울산
2025-12-02 19:00,33,5.0,울산
2025-12-02 20:00,35,4.4,울산
2025-12-02 21:00,33,4.4,울산
2025-12-02 22:00,26,4.2,울산
2025-12-02 23:00,24,3.2,울산
2025-12-01 00:00,75,13.5,창원
2025-12-01 01:00,76,13.5,창원
2025-12-01 02:00,78,13.2,창원
2025-12-01 03:00,75,12.6,창원
2025-12-01 04:00,83,11.5,창원
2025-12-01 05:00,83,11.2,창원
2025-12-01 06:00,82,10.8,창원
2025-12-01 07:00,83,10.1,창원
2025-12-01 08:00,81,10.6,창원
2025-12-01 09:00,72,12.4,창원
2025-12-01 10:00,65,12.3,창원
2025-12-01 11:00,59,12.4,창원
2025-12-01 12:00,55,12.2,창원
2025-12-01 13:00,50,13.4,창원
2025-12-01 14:00,34,15.2,창원
2025-12-01 15:00,30,15.7,창원
2025-12-01 16:00,25,15.0,창원
2025-12-01 17:00,29,12.6,창원
2025-12-01 18:00,22,12.4,창원
2025-12-01 19:00,31,10.7,창원
2025-12-01 20:00,36,10.2,창원
2025-12-01 21:00,39,9.4,창원
2025-12-01 22:00,41,8.3,창원
2025-12-01 23:00,37,8.9,창원
2025-12-02 00:00,37,8.4,창원
2025-12-02 01:00,38,7.6,창원
2025-12-02 02:00,39,8.0,창원
2025-12-02 03:00,38,7.8,창원
2025-12-02 04:00,41,7.2,창원
2025-12-02 05:00,42,6.3,창원
2025-12-02 06:00,44,6.1,창원
2025-12-02 07:00,46,5.6,창원
